timestamp,image_response,url,designer,temporada,year
2024_03_01_14_02,"Ropa:

Número de piezas: 3
Prenda principal:
Tipo: Abrigo
Color: Marrón
Material: Lana
Categoría: Exteriores
Diseño: Estructurado
Textura: Lisa
Estampado: Ninguno
Mangas: Largas
Cuello: Solapas anchas
Escote: No aplicable
Largo: Largo
Detalles: Hombreras marcadas, bolsillos delanteros, corte holgado
Otras prendas (opcional):
Pantalón: Marrón, Sintético, Estructurado, Largo, Corte recto
Camisa/Blusa: No visible
Zapatos:
Tipo: Botines
Color: Negro
Material: Cuero
Altura del tacón: Plano
Diseño: Clásico
Accesorios (opcional):
No se observan accesorios visibles en la imagen.",https://assets.vogue.com/photos/65bcc325942221448ef58fb2/master/w_2560%2Cc_limit/00002-stein-fall-2024-ready-to-wear-tokyo-credit-brand.jpg,stein,otoño - invierno,2024
2024_03_01_14_02,"Ropa:

Número de piezas: 2
Prenda principal:
Tipo: Chaqueta
Color: Gris
Material: Lana
Categoría: Prenda exterior
Diseño: Estructurado con doble botonadura
Textura: Lisa
Estampado: No aplica
Mangas: Largas
Cuello: Solapa ancha
Escote: No visible
Largo: Largo hasta la cadera
Detalles: Botones oscuros, cinturón a la cintura, bolsillos laterales con solapas
Otras prendas (opcional):
Pantalón: Gris, Lana, A juego con la chaqueta, Largo completo, Cintura alta, Sin estampado, Sin mangas, Sin cuello, Sin escote
Zapatos:
Tipo: Zapato de vestir
Color: Negro
Material: Cuero o material sintético brillante
Altura del tacón: Plano
Diseño: Clásico con punta ligeramente alargada
Accesorios (opcional):
No se observan accesorios visibles.",https://assets.vogue.com/photos/65bcc32584c4558af0d19175/master/w_2560%2Cc_limit/00003-stein-fall-2024-ready-to-wear-tokyo-credit-brand.jpg,stein,otoño - invierno,2024
2024_03_01_14_02,"Ropa:

Número de piezas: [3]
Prenda principal:
Tipo: [Capa]
Color: [Marrón]
Material: [Tejido de lana o similar]
Categoría: [Ropa de abrigo]
Diseño: [Asimétrico]
Textura: [Suave y con cuerpo]
Mangas: [Sin mangas]
Cuello: [Alto]
Largo: [Largo]
Detalles: [Drapeado amplio, sin cierres visibles]

Otras prendas (opcional):
[Blusa o suéter]: [Marrón oscuro], [Desconocido], [Liso], [Largo estándar], [Sin detalles adicionales]
[Pantalones]: [Marrón oscuro], [Desconocido], [Liso], [Largo completo], [Corte recto]

Zapatos:
Tipo: [Sandalias]
Color: [Negro]
Material: [Cuero o material sintético]
Altura del tacón: [Plano]
Diseño: [Minimalista con una sola tira ancha]

Los materiales y diseños mencionados son suposiciones basadas en la apariencia visual; la confirmación de los mismos requeriría información adicional o el tacto físico de las prendas.",https://assets.vogue.com/photos/65b774afee61ed27e5ead5e2/master/w_2560%2Cc_limit/00002-rainmaker-fall-2024-ready-to-wear-tokyo-credit-brand.jpg,rainmaker,otoño - invierno,2024
2024_03_01_14_03,"Ropa:

Número de piezas: [4]
Prenda principal:
Tipo: [Túnica/Capa exterior]
Color: [Negro]
Material: [Posible lana o mezcla sintética]
Categoría: [Ropa de abrigo/Exterior]
Diseño: [Amplio, fluído]
Textura: [Lisa]
Mangas: [Tipo de manga] (largas)
Cuello: [Tipo de cuello] (abierto)
Escote: [Sin escote aparente]
Largo: [Largo] (hasta la espinilla)
Detalles: [Sin botones visibles, sin bolsillos visibles, cinturón de tela en cintura de color contrastante marrón]
Otras prendas (opcional):
[Pantalón]: [Negro], [Material similar a la prenda principal], [Diseño simple], [Largo completo], [Sin detalles adicionales]
[Túnica interna]: [Marrón], [Material desconocido, posiblemente similar al exterior], [Diseño simple, complementario a la capa exterior], [Longitud completa], [Cinturón de tela en cintura]
Zapatos:
Tipo: [Zapatos bajos/slip-on]
Color: [Negro]
Material: [Cuero o imitación de cuero]
Altura del tacón: [Plano]
Diseño: [Minimalista, sin adorno]
Accesorios (opcional):
Ninguno visible en la imagen.",https://assets.vogue.com/photos/65b774af122457c7cd65af99/master/w_2560%2Cc_limit/00003-rainmaker-fall-2024-ready-to-wear-tokyo-credit-brand.jpg,rainmaker,otoño - invierno,2024
2024_03_01_14_03,"Ropa:

Número de piezas: [3]
Prenda principal:
Tipo: [Chaqueta]
Color: [Beige]
Material: [No identificable con certeza]
Categoría: [Casual]
Diseño: [Sin estampado]
Textura: [Lisa]
Estampado: [Ninguno]
Mangas: [Largas]
Cuello: [Cuello camisero]
Escote: [No aplica]
Largo: [Hasta la cadera]
Detalles: [Bolsillos delanteros con solapa, botones delanteros, costuras visibles]
Otras prendas (opcional):
[Pantalón]: [Beige], [No identificable con certeza], [Sin estampado], [Largo], [Cintura alta], [Ninguno], [Ninguno], [Ninguno], [No aplica]
[Jersey]: [Blanco], [No identificable con certeza], [Sin estampado], [Ajuste regular], [Cuello alto], [Ninguno], [Largas], [Alto], [No aplica]
Zapatos:
Tipo: [No visible]
Color: [No visible]
Material: [No visible]
Altura del tacón: [No visible]
Diseño: [No visible]
Accesorios (opcional):
[Gafas de sol]: [Negro], [No identificable con certeza], [Moderno, montura gruesa]
",https://assets.vogue.com/photos/65a91d4bcb58e8ab7ad97db2/master/w_2560%2Cc_limit/00002-umit-benan-fall-2024-menswear-credit-simone-falcetta.jpg,b-umit-benan,otoño - invierno,2024
2024_03_01_14_04,"Ropa:

Número de piezas: [3]
Prenda principal:
Tipo: [Chaqueta]
Color: [Marrón con tonalidades claras y oscuras]
Material: [Parece ser lana o una mezcla que incluye lana]
Categoría: [Vestimenta formal/casual elegante]
Diseño: [Estructurado]
Textura: [Texturizada, posiblemente tweed o una tela similar con trama visible]
Estampado: [Jaspeado]
Mangas: [Largas]
Cuello: [Con solapas]
Escote: [No aplica]
Largo: [Estándar para chaquetas, hasta la cadera]
Detalles: [Botones en la parte frontal, bolsillos con solapas, estructura de hombros marcada]
Otras prendas (opcional):
[Tipo de prenda]: [Jersey/suéter], [Color crudo/beige claro], [Material posiblemente lana o cashmere], [Diseño sencillo], [Largo estandard], [Detalles cuello de tortuga], [Mangas largas]
[Tipo de prenda]: [Pantalones], [Color beige claro], [Material desconocido], [Diseño de corte recto], [Largo completo], [Detalles con pliegues frontales]
Zapatos:
Tipo: [No visible en la imagen]
Color: [No visible en la imagen]
Material: [No visible en la imagen]
Altura del tacón: [No visible en la imagen]
Diseño: [No visible en la imagen]
Accesorios (opcional):
[Tipo de accesorio]: [Gafas de sol], [Color negro], [Material no identificable], [Estilo vintage/marco grande]
[Tipo de accesorio]: [Reloj], [Color no visible], [Material no visible], [Estilo no visible]",https://assets.vogue.com/photos/65a91d4e9a1c5e6af5c07112/master/w_2560%2Cc_limit/00003-umit-benan-fall-2024-menswear-credit-simone-falcetta.jpg,b-umit-benan,otoño - invierno,2024
2024_03_01_14_04,"Ropa:

Número de piezas: [4]
Prenda principal:
Tipo: [Chaquetón]
Color: [Negro con detalles en tonos marrones]
Material: [Parece ser una combinación de tejido sintético y borrego o piel sintética en detalles]
Categoría: [Ropa de abrigo]
Diseño: [Sobredimensionado con capa adicional]
Textura: [Liso con partes de textura suave]
Estampado: [Animal print en la capa adicional]
Mangas: [Largas]
Cuello: [Alto]
Escote: [No aplicable]
Largo: [Medio]
Detalles: [Capucha, bolsillos sobrepuestos, forro de borrego o piel sintética en el cuello y puños, cinturón, capa exterior estampada]
Otras prendas (opcional):
[Pantalón]: [Negro], [Denim], [Relajado], [Largo], [Bolsillos, corte holgado]
[Jersey]: [Negro], [Desconocido], [Liso], [Largo], [Sin detalles visibles], [Mangas largas], [Cuello alto]
[Gorro]: [Negro], [Parece ser de punto o una lana similar], [Liso], [Cubierto], [Diseño ajustable]
Zapatos:
Tipo: [Botas de invierno]
Color: [Negro]
Material: [Parece ser ante o nobuck]
Altura del tacón: [Plano]
Diseño: [Robusto con suela de plataforma]
Accesorios (opcional):
[No se distinguen accesorios notables]",https://assets.vogue.com/photos/65b777616721bb2cf5c0cdb7/master/w_2560%2Cc_limit/00002-engineered-garments-fall-2024-menswear-credit-brand.jpg,engineered-garments,otoño - invierno,2024
2024_03_01_14_04,"Ropa:

Número de piezas: [3]
Prenda principal:
Tipo: [Chaqueta]
Color: [Azul oscuro]
Material: [Algodón o mezcla de algodón]
Categoría: [Vestuario masculino, formal/casual]
Diseño: [Estructurado con bolsillos utilitarios]
Textura: [Liso con detalles de costura visibles]
Estampado: [Sin estampado]
Mangas: [Largas]
Cuello: [Clásico con solapa]
Escote: [Ninguno]
Largo: [Hasta la cadera]
Detalles: [Botones, bolsillos frontales con solapa, corte trasero]
Otras prendas (opcional):
Camisa: [Azul oscuro], [Algodón o mezcla], [Liso con textura rayada], [Largo completo], [Botones frontales, puños ajustables], [Sin estampado], [Mangas largas], [Cuello tradicional], [Escote con botones]
Corbata: [Morado oscuro con diseño geométrico], [Seda o mezcla], [Diagonal rayada con patrón geométrico], [Largo estándar], [Nudo completo], [Patrón geométrico]
Pantalones: [Azul oscuro], [Algodón o mezcla], [Liso], [Largo completo], [Pliegues frontales, bolsillos laterales y traseros]
Zapatos:
Tipo: [Zapatos de vestir]
Color: [Negro]
Material: [Cuero]
Altura del tacón: [Bajo]
Diseño: [Clásico con cordones]
Accesorios (opcional):
No se pueden identificar claramente accesorios en esta imagen.",https://assets.vogue.com/photos/65b77760878a3d9575bcf3ea/master/w_2560%2Cc_limit/00003-engineered-garments-fall-2024-menswear-credit-brand.jpg,engineered-garments,otoño - invierno,2024
2024_03_01_14_05,"Ropa:

Número de piezas: [5]

Prenda principal:
Tipo: [Traje]
Color: [Gris]
Material: [Posiblemente lana o una mezcla que simula textura de pana]
Categoría: [Vestimenta formal/semi-formal]
Diseño: [Sastre]
Textura: [Textura visible con efecto rayado]
Estampado: [Rayado vertical]
Mangas: [Largas]
Cuello: [Con solapas]
Escote: [No aplica]
Largo: [Chaqueta a la cadera, pantalones a lo largo completo de las piernas]
Detalles: [Botones en la parte delantera de la chaqueta, bolsillos con solapa, cintura ajustada, pliegues en los pantalones]

Otras prendas (opcional):
[Tipo de prenda]: [Jersey de cuello alto], [Verde oscuro], [Tejido fino], [Largo regular], [Ajuste ceñido al cuerpo], 
[Tipo de prenda]: [Camisa], [Blanco], [Algodón o mezcla similar], [Larga], [Bajo la chaqueta, no visible en su totalidad]
[Tipo de prenda]: [Cinturón], [Negro], [Cuero o material sintético similar], [Largo ajustable a la cintura], [Hebilla metálica]

Zapatos:
Tipo: [Zapatos de vestir]
Color: [Negro]
Material: [Cuero o material sintético imitando cuero]
Altura del tacón: [Baja]
Diseño: [Clásico, posiblemente Oxford o Derby]

Accesorios (opcional):
No se observan accesorios distintivos en la imagen proporcionada.",https://assets.vogue.com/photos/65c3584a177862a0bf685750/master/w_2560%2Cc_limit/00002-willaim-fan-fall-2024-ready-to-wear-berlin-credit-julian-wiesemes-brand.jpg,william-fan,otoño - invierno,2024
2024_03_01_14_05,"Ropa:

Número de piezas: 4
Prenda principal:
Tipo: Abrigo
Color: Verde oliva
Material: Lana o mezcla similar
Categoría: Exteriores
Diseño: Texturizado
Textura: Basta o gruesa
Mangas: Largas
Cuello: Alto
Escote: No visible
Largo: Largo
Detalles: Bolsillos frontales, cierre de botones
Otras prendas:
Pantalones: Verde oliva, Material similar al abrigo, Diseño simple, Largo hasta el suelo, Detalles mínimos
Camisa o suéter: Verde oliva, Material suave, probablemente algodón o mezcla, Diseño ajustado al cuerpo, Largo estándar, Cuello alto
Zapatos:
Tipo: Pantuflas o mocasines de interior
Color: Marrón oscuro
Material: Pelo sintético o lana
Altura del tacón: Plano
Diseño: Cerrado, con textura abultada
Accesorios (opcional):
No se perciben accesorios destacables en la imagen.",https://assets.vogue.com/photos/65c3584b421a4dd7016b1b25/master/w_2560%2Cc_limit/00003-willaim-fan-fall-2024-ready-to-wear-berlin-credit-julian-wiesemes-brand.jpg,william-fan,otoño - invierno,2024
2024_03_01_14_05,"Ropa:

Número de piezas: 2
Prenda principal:
Tipo: Top
Color: Blanco
Material: Textil de peso medio
Categoría: Vestimenta formal/casual elegante
Diseño: Estructurado con volumen ampliado en la zona de los brazos
Textura: Lisa
Estampado: Ninguno
Mangas: Tres cuartos con amplio volumen
Cuello: No definido
Escote: Redondo
Largo: Corto
Detalles: Corte a la altura del abdomen
Otras prendas (opcional):
Falda: Azul marino, tela que parece lana o mezcla, diseño con pliegues, largo midi, sin detalles adicionales visibles.
Zapatos:
Tipo: Plataforma con tiras
Color: Negro
Material: Cuero o cuero sintético
Altura del tacón: Plataforma alta
Diseño: Cerrados con detalles de tiras y hebillas
Accesorios (opcional):
Broche: Multicolor, piedras o cristales, decorativo en forma de flor en el pecho del top.",https://assets.vogue.com/photos/65bdc143bc2006a1bb12ce9d/master/w_2560%2Cc_limit/00002-marc-jacobs-spring-2024-ready-to-wear-courtesy-of-marc-jacobs.jpg,marc-jacobs,primavera - verano,2024
2024_03_01_14_06,"Ropa:

Número de piezas: [4]
Prenda principal:
Tipo: [Falda]
Color: [Negro]
Material: [No identificable en la imagen]
Categoría: [Vestimenta semiformal]
Diseño: [Clásico/formal]
Textura: [Lisa]
Estampado: [Ninguno]
Mangas: [No aplica]
Cuello: [No aplica]
Escote: [No aplica]
Largo: [Midi]
Detalles: [Corte A, cintura definida]
Otras prendas:
[Blusa]: [Blanco], [Material no identificable en la imagen], [Diseño simple], [Corto], [Sin detalles destacables], [Sin estampado], [Sin mangas], [Cuello redondo], [Escote redondo abierto]
[Abrigo]: [Gris], [Material no identificable en la imagen], [Tweed], [Largo por encima de la rodilla], [Solapas amplias, corte holgado], [Texturizado]
Zapatos:
Tipo: [Zapatos con correas y plataforma]
Color: [Negro con detalles en blanco]
Material: [No identificable en la imagen]
Altura del tacón: [Alto con plataforma]
Diseño: [Bicolor, con correas y detalle de hebilla]
Accesorios (opcional):
[Tipo de accesorio]: [No aplicable], [No aplicable], [No aplicable]
[Tipo de accesorio]: [No aplicable], [No aplicable], [No aplicable]",https://assets.vogue.com/photos/65bdc145fb787ca0e9306cf2/master/w_2560%2Cc_limit/00003-marc-jacobs-spring-2024-ready-to-wear-courtesy-of-marc-jacobs.jpg,marc-jacobs,primavera - verano,2024
